appid,player_id,game_name,play_time,genres,categories,currency,initial_price,final_price,discount_percent
939960,0,Far Cry New Dawn,0,"['Action', 'Adventure']","['Co-op', 'In-App Purchases', 'Multi-player', 'Online Co-op', 'Partial Controller Support', 'Single-player', 'Steam Achievements']",GBP,3799,3799,0
940580,0,FIA European Truck Racing Championship,0,"['Racing', 'Simulation', 'Sports']","['Family Sharing', 'Full controller support', 'Multi-player', 'Online PvP', 'PvP', 'Remote Play Together', 'Remote Play on TV', 'Shared/Split Screen PvP', 'Single-player', 'Steam Cloud']",GBP,2499,2499,0
940650,0,Our World Is Ended.,0,['Adventure'],"['Family Sharing', 'Partial Controller Support', 'Single-player', 'Steam Achievements', 'Steam Cloud']",GBP,3499,3499,0
940680,0,The Textorcist: The Story of Ray Bibbia,245,"['Action', 'Indie']","['Family Sharing', 'Full controller support', 'Single-player', 'Steam Achievements', 'Steam Trading Cards']",GBP,1199,239,80
940710,0,Colt Canyon,297,"['Action', 'Casual', 'Indie', 'RPG']","['Co-op', 'Family Sharing', 'Full controller support', 'Multi-player', 'Remote Play Together', 'Remote Play on TV', 'Shared/Split Screen', 'Shared/Split Screen Co-op', 'Single-player', 'Stats', 'Steam Achievements', 'Steam Cloud', 'Steam Leaderboards', 'Steam Trading Cards']",GBP,1199,239,80
940910,0,Minoria,242,"['Action', 'Adventure', 'Indie', 'RPG']","['Family Sharing', 'Partial Controller Support', 'Single-player', 'Steam Achievements', 'Steam Trading Cards']",GBP,1675,1675,0
941570,0,Relicta,0,"['Action', 'Adventure', 'Indie']","['Family Sharing', 'Full controller support', 'Single-player', 'Steam Achievements', 'Steam Cloud']",GBP,1779,1779,0
941650,0,The Island: Into The Mist,182,"['Adventure', 'Casual', 'Indie', 'Simulation']","['Family Sharing', 'Single-player', 'Steam Achievements', 'Steam Trading Cards']",GBP,850,850,0
943140,0,Sparklite,242,"['Action', 'Adventure', 'Indie', 'RPG']","['Co-op', 'Family Sharing', 'Full controller support', 'Multi-player', 'Remote Play Together', 'Shared/Split Screen', 'Shared/Split Screen Co-op', 'Single-player', 'Steam Achievements', 'Steam Cloud', 'Steam Trading Cards']",GBP,1999,1999,0
943260,0,Stranded Sails - Explorers of the Cursed Islands,185,"['Adventure', 'Casual', 'Indie', 'RPG', 'Simulation']","['Family Sharing', 'Full controller support', 'Remote Play on TV', 'Single-player', 'Steam Achievements', 'Steam Cloud', 'Steam Trading Cards']",GBP,1999,1999,0
943370,0,Bravery and Greed,211,"['Action', 'Adventure', 'Indie']","['Co-op', 'Family Sharing', 'Full controller support', 'LAN Co-op', 'LAN PvP', 'Multi-player', 'Online Co-op', 'Online PvP', 'PvP', 'Remote Play Together', 'Shared/Split Screen', 'Shared/Split Screen Co-op', 'Shared/Split Screen PvP', 'Single-player', 'Steam Achievements', 'Steam Cloud', 'Steam Trading Cards']",GBP,1599,1599,0
943410,0,Istanbul: Digital Edition,304,"['Casual', 'Indie', 'Strategy']","['Cross-Platform Multiplayer', 'Family Sharing', 'Multi-player', 'Online PvP', 'PvP', 'Remote Play Together', 'Remote Play on Phone', 'Remote Play on Tablet', 'Shared/Split Screen', 'Shared/Split Screen PvP', 'Single-player', 'Steam Achievements', 'Steam Trading Cards']",GBP,1099,1099,0
944010,0,SWINE HD Remaster,0,['Strategy'],"['Family Sharing', 'Multi-player', 'Online PvP', 'PvP', 'Single-player', 'Steam Achievements', 'Steam Cloud']",GBP,899,899,0
944220,0,Gachi Heroes,181,"['Action', 'Adventure', 'Casual', 'Indie', 'RPG', 'Simulation']","['Family Sharing', 'Single-player', 'Steam Achievements', 'Steam Trading Cards']",GBP,89,44,51
944250,0,Castle Flipper,181,"['Adventure', 'Casual', 'Indie', 'Simulation']","['Captions available', 'Family Sharing', 'Single-player', 'Steam Achievements', 'Steam Cloud', 'Steam Trading Cards']",GBP,1589,1589,0
944920,0,Nanotale - Typing Chronicles,272,"['Adventure', 'RPG']","['Family Sharing', 'Single-player', 'Steam Achievements', 'Steam Cloud', 'Steam Trading Cards']",GBP,1549,1549,0
946650,0,Streets of Red : Devil's Dare Deluxe,0,"['Action', 'Indie']","['Co-op', 'Family Sharing', 'Full controller support', 'Multi-player', 'PvP', 'Remote Play Together', 'Shared/Split Screen', 'Shared/Split Screen Co-op', 'Shared/Split Screen PvP', 'Single-player', 'Steam Achievements', 'Steam Leaderboards']",GBP,929,929,0
949800,0,Skyland: Heart of the Mountain,182,"['Adventure', 'Casual']","['Family Sharing', 'Single-player', 'Steam Achievements', 'Steam Cloud', 'Steam Trading Cards']",GBP,1139,1139,0
951940,0,Almost There: The Platformer,182,"['Action', 'Casual', 'Indie', 'Strategy']","['Family Sharing', 'Full controller support', 'Remote Play on TV', 'Single-player', 'Steam Achievements', 'Steam Cloud', 'Steam Trading Cards']",GBP,719,719,0
953880,0,First Class Trouble,274,['Indie'],"['Co-op', 'Cross-Platform Multiplayer', 'Full controller support', 'Multi-player', 'Online Co-op', 'Online PvP', 'PvP', 'Steam Achievements', 'Steam Trading Cards']",GBP,1279,127,90
954080,0,Memorrha,243,"['Adventure', 'Casual', 'Indie']","['Family Sharing', 'Full controller support', 'Single-player', 'Steam Achievements', 'Steam Cloud', 'Steam Trading Cards']",GBP,1279,1279,0
955050,0,Bright Memory,46,"['Action', 'Adventure', 'Indie']","['Family Sharing', 'Partial Controller Support', 'Single-player', 'Steam Achievements', 'Steam Cloud']",GBP,579,231,60
957660,0,Catizens,0,"['Casual', 'Indie', 'Simulation', 'Strategy']","['Family Sharing', 'Single-player']",GBP,1489,1489,0
957960,0,Inkulinati,211,"['Indie', 'Strategy']","['Family Sharing', 'Full controller support', 'Multi-player', 'PvP', 'Remote Play Together', 'Remote Play on TV', 'Shared/Split Screen', 'Shared/Split Screen PvP', 'Single-player', 'Steam Achievements', 'Steam Cloud', 'Steam Trading Cards']",GBP,2199,2199,0
958530,0,Fury of Dracula: Digital Edition,0,"['Indie', 'Strategy']","['Co-op', 'Family Sharing', 'Multi-player', 'Online PvP', 'PvP', 'Remote Play Together', 'Shared/Split Screen', 'Shared/Split Screen Co-op', 'Shared/Split Screen PvP', 'Single-player', 'Steam Cloud']",GBP,1099,1099,0
959520,0,Fantasy Blacksmith,333,"['Indie', 'Simulation']","['Family Sharing', 'Single-player', 'Steam Achievements', 'Steam Cloud', 'Steam Trading Cards']",GBP,799,799,0
960030,0,Deca,0,"['Action', 'Casual', 'Indie']","['Family Sharing', 'Single-player']",GBP,1449,1449,0
960090,0,Bloons TD 6,225,['Strategy'],"['Co-op', 'Family Sharing', 'In-App Purchases', 'Multi-player', 'Online Co-op', 'Remote Play on Phone', 'Remote Play on Tablet', 'Single-player', 'Steam Achievements']",GBP,1179,1179,0
960420,0,Hello Neighbor: Hide and Seek,0,"['Action', 'Adventure']","['Family Sharing', 'Full controller support', 'Remote Play on TV', 'Single-player']",GBP,2499,2499,0
960690,0,One Step From Eden,395,"['Action', 'Adventure', 'Indie', 'Strategy']","['Co-op', 'Family Sharing', 'Full controller support', 'Multi-player', 'PvP', 'Remote Play Together', 'Remote Play on Phone', 'Remote Play on TV', 'Remote Play on Tablet', 'Shared/Split Screen', 'Shared/Split Screen Co-op', 'Shared/Split Screen PvP', 'Single-player', 'Steam Achievements', 'Steam Cloud', 'Steam Trading Cards', 'Steam Workshop']",GBP,1499,1499,0
960910,0,Heavy Rain,264,"['Action', 'Adventure']","['Family Sharing', 'Full controller support', 'Single-player', 'Steam Achievements', 'Steam Cloud', 'Steam Trading Cards']",GBP,1699,1699,0
960990,0,Beyond: Two Souls,264,"['Action', 'Adventure']","['Co-op', 'Family Sharing', 'Full controller support', 'Multi-player', 'Remote Play Together', 'Remote Play on Phone', 'Remote Play on Tablet', 'Shared/Split Screen', 'Shared/Split Screen Co-op', 'Single-player', 'Steam Achievements', 'Steam Cloud']",GBP,1699,1699,0
961200,0,Predecessor,0,"['Action', 'Free To Play', 'Strategy']","['Co-op', 'Cross-Platform Multiplayer', 'Full controller support', 'In-App Purchases', 'Multi-player', 'Online Co-op', 'Online PvP', 'PvP', 'Single-player']",0,0,0,0
962580,0,Summer in Mara,354,"['Adventure', 'Casual', 'Indie', 'RPG', 'Simulation']","['Family Sharing', 'Full controller support', 'Single-player', 'Steam Achievements']",GBP,1549,1549,0
963000,0,Frog Detective 1: The Haunted Island,0,"['Adventure', 'Casual', 'Indie']","['Family Sharing', 'Full controller support', 'Single-player', 'Steam Achievements', 'Steam Cloud']",GBP,429,429,0
964800,0,Prodeus,0,"['Action', 'Adventure', 'Casual', 'Indie']","['Co-op', 'Family Sharing', 'Full controller support', 'Includes level editor', 'Multi-player', 'Online Co-op', 'Online PvP', 'PvP', 'Single-player']",GBP,1999,1999,0
965300,0,The Settlers : Heritage of Kings - History Edition,6,['Strategy'],"['Multi-player', 'Online PvP', 'PvP', 'Remote Play Together', 'Shared/Split Screen PvP', 'Single-player']",GBP,999,999,0
965310,0,The Settlers : Rise of an Empire - History Edition,0,['Strategy'],"['Multi-player', 'Online PvP', 'PvP', 'Remote Play Together', 'Shared/Split Screen PvP', 'Single-player']",GBP,999,999,0
965320,0,The Settlers 7 : History Edition,0,['Strategy'],"['Multi-player', 'Online PvP', 'PvP', 'Remote Play Together', 'Shared/Split Screen PvP', 'Single-player']",GBP,1249,1249,0
965580,0,Root,0,"['Indie', 'Simulation', 'Strategy']","['Cross-Platform Multiplayer', 'Family Sharing', 'Multi-player', 'Online PvP', 'Partial Controller Support', 'PvP', 'Shared/Split Screen', 'Shared/Split Screen PvP', 'Single-player', 'Steam Achievements', 'Steam Turn Notifications']",GBP,1139,1139,0
965590,0,Sagrada,0,"['Casual', 'Indie', 'Strategy']","['Family Sharing', 'Multi-player', 'Online PvP', 'PvP', 'Single-player']",GBP,719,719,0
965600,0,Raiders of the North Sea,0,"['Indie', 'Strategy']","['Cross-Platform Multiplayer', 'Family Sharing', 'Multi-player', 'Online PvP', 'PvP', 'Single-player', 'Steam Achievements']",GBP,1139,1139,0
965610,0,Yellow & Yangtze,0,"['Indie', 'Strategy']","['Family Sharing', 'Multi-player', 'Online PvP', 'PvP', 'Single-player', 'Steam Achievements']",GBP,1139,1139,0
965620,0,Wings of Glory,0,"['Indie', 'Strategy']","['Co-op', 'Cross-Platform Multiplayer', 'Family Sharing', 'Multi-player', 'Online Co-op', 'Online PvP', 'PvP', 'Single-player', 'Steam Achievements']",GBP,1139,1139,0
965680,0,Boomerang Fu,335,"['Action', 'Casual', 'Indie']","['Co-op', 'Family Sharing', 'Full controller support', 'Multi-player', 'PvP', 'Remote Play Together', 'Shared/Split Screen', 'Shared/Split Screen Co-op', 'Shared/Split Screen PvP', 'Single-player', 'Steam Achievements', 'Steam Cloud']",GBP,1279,1279,0
966320,0,Later Alligator,0,['Indie'],"['Family Sharing', 'Remote Play on Phone', 'Remote Play on Tablet', 'Single-player']",GBP,1399,1399,0
966330,0,Flower,246,"['Adventure', 'Casual']","['Family Sharing', 'Full controller support', 'Remote Play on TV', 'Single-player', 'Steam Achievements', 'Steam Cloud']",GBP,559,559,0
966630,0,qop 4,283,"['Casual', 'Indie']","['Family Sharing', 'Partial Controller Support', 'Single-player', 'Steam Achievements', 'Steam Cloud', 'Steam Trading Cards']",GBP,169,169,0
966720,0,Pumped BMX Pro,0,['Sports'],"['Family Sharing', 'Partial Controller Support', 'Single-player', 'Steam Achievements', 'Steam Leaderboards']",GBP,1499,1499,0
967250,0,DOKA 2 KISHKI EDITION,272,"['Action', 'Adventure', 'Casual', 'Indie', 'RPG', 'Simulation']","['Family Sharing', 'Single-player', 'Steam Achievements', 'Steam Trading Cards']",GBP,89,89,0
967410,0,Creatures Inc.,0,"['Action', 'Early Access', 'Indie', 'Simulation']","['Family Sharing', 'Partial Controller Support', 'Single-player']",GBP,1279,1279,0
968370,0,The Blind Prophet,0,"['Adventure', 'Casual', 'Indie', 'RPG']","['Family Sharing', 'Single-player']",GBP,1549,1549,0
968550,0,Tinytopia,212,"['Casual', 'Simulation', 'Strategy']","['Family Sharing', 'Single-player', 'Steam Achievements', 'Steam Trading Cards']",GBP,719,719,0
969760,0,Omno,0,"['Action', 'Adventure', 'Casual', 'Indie']","['Family Sharing', 'Full controller support', 'Single-player', 'Steam Achievements']",GBP,1589,1589,0
969990,0,SpongeBob SquarePants: Battle for Bikini Bottom - Rehydrated,288,"['Action', 'Adventure', 'Casual']","['Co-op', 'Family Sharing', 'Full controller support', 'Multi-player', 'Online Co-op', 'Remote Play Together', 'Remote Play on Phone', 'Remote Play on TV', 'Remote Play on Tablet', 'Shared/Split Screen Co-op', 'Single-player', 'Steam Achievements', 'Steam Cloud', 'Steam Trading Cards']",GBP,2499,2499,0
970830,0,The Dungeon Of Naheulbeuk: The Amulet Of Chaos,303,"['Action', 'Adventure', 'Indie', 'RPG', 'Strategy']","['Family Sharing', 'Full controller support', 'Single-player', 'Steam Achievements', 'Steam Cloud', 'Steam Trading Cards']",GBP,2999,2999,0
970960,0,Rebel Cops,341,['Strategia'],"['Achievement di Steam', 'Carte collezionabili di Steam', 'Condivisione familiare', 'Giocatore singolo', 'Remote Play sul tablet', 'Remote Play sul telefono', 'Remote Play sulla TV', 'Steam Cloud', 'Supporto completo per i controller']",EUR,999,999,0
971160,0,Möbius Front '83,0,"['Indie', 'Simulation', 'Strategy']","['Family Sharing', 'Multi-player', 'Online PvP', 'PvP', 'Single-player', 'Steam Achievements', 'Steam Cloud']",GBP,1675,1675,0
972660,0,Spiritfarer®: Farewell Edition,210,"['Aventura', 'Indie', 'Simulação']","['Cartas Colecionáveis Steam', 'Compartilhamento em família', 'Compat. total com controle', 'Conquistas Steam', 'Coop. tela dividida/compart.', 'Cooperativo', 'Multijogador', 'Nuvem Steam', 'Remote Play Together', 'Remote Play na TV', 'Remote Play no celular', 'Remote Play no tablet', 'Um jogador']",BRL,8899,8899,0
973580,0,Sniper Ghost Warrior Contracts,0,['Action'],"['Family Sharing', 'Multi-player', 'Online PvP', 'Partial Controller Support', 'PvP', 'Single-player', 'Steam Achievements', 'Steam Cloud']",GBP,2499,2499,0
973760,0,Thronebreaker: The Witcher Tales,308,"['Adventure', 'RPG']","['Family Sharing', 'Full controller support', 'Remote Play on TV', 'Single-player', 'Steam Achievements', 'Steam Cloud', 'Steam Trading Cards']",GBP,1699,339,80
975510,0,Panzer Paladin,353,['Action'],"['Family Sharing', 'Full controller support', 'Remote Play on TV', 'Single-player', 'Steam Achievements', 'Steam Cloud', 'Steam Leaderboards', 'Steam Trading Cards', 'Steam Workshop']",GBP,1549,1549,0
975950,0,Effie,178,"['Action', 'Adventure', 'Casual', 'Indie']","['Family Sharing', 'Full controller support', 'Remote Play on TV', 'Single-player', 'Steam Achievements', 'Steam Cloud', 'Steam Trading Cards']",GBP,1599,1599,0
976310,0,Mortal Kombat 11,417,['Action'],"['Family Sharing', 'Full controller support', 'HDR available', 'In-App Purchases', 'Multi-player', 'Online PvP', 'PvP', 'Remote Play Together', 'Remote Play on Phone', 'Remote Play on TV', 'Remote Play on Tablet', 'Shared/Split Screen PvP', 'Single-player', 'Steam Achievements', 'Steam Cloud', 'Steam Trading Cards']",GBP,3999,3999,0
976700,0,Size Matters,208,"['Action', 'Adventure', 'Casual', 'Indie', 'Racing', 'Simulation']","['Family Sharing', 'Single-player', 'Steam Achievements', 'Steam Cloud']",GBP,850,850,0
977720,0,Starpoint Gemini 3,243,"['Action', 'Indie', 'RPG', 'Simulation']","['Family Sharing', 'Full controller support', 'Single-player', 'Steam Achievements', 'Steam Cloud', 'Steam Trading Cards', 'Steam Workshop']",GBP,2499,2499,0
977880,0,Eastward,515,"['Action', 'Adventure', 'Indie', 'RPG']","['Family Sharing', 'Full controller support', 'Single-player', 'Steam Achievements', 'Steam Cloud', 'Steam Trading Cards']",GBP,2199,2199,0
978460,0,Emily is Away <3,212,"['Adventure', 'Casual', 'Indie', 'RPG', 'Simulation']","['Family Sharing', 'Single-player', 'Stats', 'Steam Achievements', 'Steam Cloud', 'Steam Trading Cards']",GBP,719,719,0
978520,0,Legend of Keepers,969,"['Indie', 'RPG', 'Strategy']","['Family Sharing', 'Full controller support', 'Single-player', 'Stats', 'Steam Achievements', 'Steam Cloud', 'Steam Leaderboards', 'Steam Trading Cards', 'Steam Workshop']",GBP,1599,1599,0
979070,0,Just Die Already,668,"['Adventure', 'Indie', 'Simulation']","['Co-op', 'Cross-Platform Multiplayer', 'Family Sharing', 'Full controller support', 'Multi-player', 'Online Co-op', 'Online PvP', 'PvP', 'Single-player', 'Steam Achievements', 'Steam Cloud', 'Steam Trading Cards']",GBP,1199,1199,0
979120,0,Autonauts,272,"['Casual', 'Indie', 'Simulation']","['Family Sharing', 'Includes level editor', 'Single-player', 'Steam Achievements', 'Steam Cloud', 'Steam Workshop']",GBP,1599,1599,0
979640,0,Cepheus Protocol,274,"['Action', 'Adventure', 'Early Access', 'Indie', 'Simulation', 'Strategy']","['Family Sharing', 'Remote Play Together', 'Single-player', 'Steam Achievements', 'Steam Cloud', 'Steam Trading Cards', 'Steam Workshop']",GBP,1675,1340,20
979690,0,The Ascent,454,"['Action', 'Adventure', 'Indie', 'RPG']","['Co-op', 'Family Sharing', 'Full controller support', 'Multi-player', 'Online Co-op', 'Remote Play Together', 'Shared/Split Screen', 'Shared/Split Screen Co-op', 'Single-player', 'Steam Achievements', 'Steam Cloud']",GBP,2499,2499,0
981430,0,Gordian Quest,242,"['Adventure', 'Indie', 'RPG', 'Strategy']","['Family Sharing', 'Full controller support', 'Multi-player', 'Online PvP', 'PvP', 'Single-player', 'Steam Cloud']",GBP,1549,728,53
982720,0,Paradise Lost,0,"['Adventure', 'Indie']","['Family Sharing', 'Partial Controller Support', 'Single-player', 'Steam Achievements']",GBP,1279,1279,0
984800,0,Automachef,645,"['Indie', 'Simulation']","['Family Sharing', 'Partial Controller Support', 'Single-player', 'Steam Achievements', 'Steam Cloud', 'Steam Trading Cards', 'Steam Workshop']",GBP,1099,1099,0
986130,0,Shadows of Doubt,272,"['Action', 'Adventure', 'Indie', 'RPG']","['Family Sharing', 'Full controller support', 'Single-player', 'Steam Achievements', 'Steam Cloud']",GBP,1999,1599,20
987840,0,Expeditions: Rome,253,"['RPG', 'Strategy']","['Family Sharing', 'Full controller support', 'Single-player', 'Steam Achievements', 'Steam Cloud', 'Steam Trading Cards']",GBP,3699,3699,0
989790,0,The Vale,0,"['Action', 'Adventure', 'Indie', 'RPG']","['Family Sharing', 'Full controller support', 'Single-player', 'Steam Achievements', 'Steam Cloud']",GBP,1549,1549,0
